"Index","Close.0019.HK","Close.0043.HK","Close.0053.HK","Close.0055.HK","Close.0087.HK","Close.0142.HK","Close.0242.HK","Close.0260.HK","Close.0270.HK","Close.0459.HK","Close.0656.HK","Close.0701.HK","Close.0715.HK","Close.1026.HK","Close.1191.HK","Close.1193.HK","Close.1435.TW","Close.1504.TW","Close.2371.TW","Close.3027.TW","Close.3MINDIA.NS","Close.ABIRLANUV.NS","Close.ALCHEM.NS","Close.ALTRI.PA","Close.AXON.AT","Close.BALMLAWRI.NS","Close.BCG.V","Close.BEEYU.BO","Close.BEML.BO","Close.BEML.NS","Close.BI.PA","Close.BURE.ST","Close.CDE.V","Close.CEXE","Close.CFC.DE","Close.CHA.L","Close.CHHATTIND.BO","Close.CODI","Close.COME.BA","Close.DCMSRMCON.NS","Close.DLYT","Close.ESGI","Close.ESWB","Close.FCIC","Close.FNSI","Close.GOI-H.V","Close.GPG.L","Close.GPG.NZ","Close.GREENFIRE.NS","Close.GSPH","Close.HCTI","Close.HNG.AX","Close.HRG","Close.HWC.L","Close.IEP","Close.IHC.L","Close.J36.SI","Close.J37.SI","Close.JML.V","Close.KOATOOLIN.BO","Close.LPTC","Close.MANAKSIA.BO","Close.MANAKSIA.NS","Close.MBC.L","Close.MCDHOLDIN.NS","Close.MIDW-B.ST","Close.MIR.AX","Close.MLT.AX","Close.MTV.V","Close.N21.SI","Close.NBNK.L","Close.OCX.TO","Close.ODET.PA","Close.ODYCORP.BO","Close.OPA.V","Close.OPBL","Close.PET.V","Close.PGRD","Close.PHOT","Close.PICO","Close.PRD.V","Close.PRLX","Close.PWRV","Close.PZS.DE","Close.RES.TO","Close.REX","Close.RHL.AX","Close.SCHO.CO","Close.SEB","Close.SOL.AX","Close.SVW.AX","Close.SVWPA.AX","Close.TBLZ","Close.TEXF.BR","Close.U04.SI","Close.U96.SI","Close.USGT","Close.VSVS.L"
2011-01-17,105.486383193759,0.875274815510847,86.3204520127544,2.99512103174603,19.3887278555825,5.96765557818883,4.29062305718443,0.30602,3.67000029525649,0.103,5.1851005392298,0.317763157894737,0.755415350029394,0.265866045066045,1.056,10.1728069810275,8.13,15.0779285901081,7.18,16.2482447514614,3702,706.250319012194,217.409469389727,18.7,0.48,238.38148776128,1.3,2.83,886.9472417437,889.834736220629,40.36,32.0368534411507,0.9,0.27,2.098,1.75,6.91,11.7717991108671,0.613,46.8369729608634,0.3,2,0.22,0.13,0.06,0.8,34.6856914285714,0.697341085271318,15,0.12,1.72,0.961869462425295,5.69987168520103,7,29.0941900565589,41.25,41.439508618425,27.5511771134222,0.19,0.35,0.25,68.3228672061418,68.4963380323082,178363.656724005,121.85,40.5842758985201,1.9,3.224,0.2,2.19247090242928,113.5,32.1771089505914,314.405171152145,65.7224157733537,1.5,0.01,0.07,1.49985,0.08,31.5,0.73,0.191,0.1,1.25038083538084,13.67,15.19,2.0079825489138,112.788501230847,2039.69965716021,10.1408957769283,6.86230674749364,66.7306523866885,0.99,18.6154794573371,1.98519332524733,4.29506044934477,0.88,247.064708320982
2011-01-18,106.31895133262,0.891631702375239,86.3204520127544,2.9452023478836,19.4299804680412,5.95062938220599,4.44770092222622,0.31096,3.64439564203377,0.101,5.33501615599894,0.317763157894737,0.748730258436214,0.265866045066045,1.134,10.2109073817055,8.13,15.0779285901081,6.7,16.2922515628634,3696.05,719.958254173694,217.229420139715,18.84,0.47,237.419830697687,1.3,3.07,884.782004089388,884.845184695058,40.5,31.5738931313075,0.9,0.39,2.099,1.8,6.5,11.9207272624347,0.62,46.7441345605446,0.3,2,0.25,0.13,0.06,0.8,34.6856914285714,0.687519379844961,15.3,0.2,1.72,0.958586631495516,5.99217279726262,7,29.6044687052995,41.25,40.5710159228293,26.8768476036531,0.19,0.35,0.06,68.0096648024464,67.9598131913241,178363.656724005,118.55,40.6777880549683,1.925,3.23,0.2,2.18302059681536,113.5,32.9460462536947,315.400124225411,71.6247320061256,1.5,0.01,0.07,1.79982,0.08,31.629999,0.73,0.191,0.15,1.24068796068796,13.4,15.39,2.0079825489138,115.008747318069,2049.64941158538,10.2391920203234,6.79553835751802,66.7292017518678,1,19.0524625431901,1.97037998878239,4.35471406669678,0.88,246.105098484588
2011-01-19,105.819410449303,0.850726831614314,86.3204520127544,2.9452023478836,19.3474752431238,5.83144601032609,4.51383157465837,0.31096,3.6017212199959,0.097,5.34382900782998,0.317763157894737,0.721989892063492,0.261118437118437,1.264,9.96325477729846,8.19,15.0779285901081,6.96,16.1601342555485,3729.75,714.902845461652,216.689272389679,18.84,0.5,238.38148776128,1.4,2.8,885.488059846229,885.692467029589,40.1,31.9442613791821,0.9,0.39,2.12,1.7,6.96,11.5974756653903,0.627,47.2547457622983,0.27,2,0.25,0.13,0.06,0.8,33.7222,0.697341085271318,15.55,0.2,1.72,0.952020969635958,5.98242942686056,7,29.6044687052995,41.25,39.879766634498,26.7805148165433,0.18,0.32,0.25,69.1282448156445,68.8987316630463,178363.656724005,118.35,40.3972515856237,1.93,3.23,0.2,2.19247090242928,113.5,32.8573265482462,315.400124225411,79.0711140888208,1,0.02,0.07,2.39976,0.08,31.25,0.76,0.19,0.15,1.24068796068796,12.8,15.18,2.01500776056787,113.676599665736,2038.70468171769,10.1818525450096,6.75102609753428,66.983062845489,1,19.4894456290431,1.95556665231745,4.42288962938479,0.88,243.225495096505
2011-01-20,104.237530985466,0.858909492913158,86.0163537922766,2.9452023478836,19.182464793289,5.76334122639472,4.34849089116565,0.30602,3.56758168236561,0.093,5.4055542926987,0.308936403508772,0.715304800470312,0.261118437118437,1.276,9.98230497763746,8.15,15.0779285901081,6.87,16.1161362507928,3685.65,715.875039444737,216.599247764672,18.65,0.47,239.102883563781,1.3,2.79,887.559156732963,887.622387902687,39.27,32.222037565088,0.9,0.39,2.14,1.7,7.25,11.3401944417255,0.619,47.2547457622983,0.31,2,0.25,0.13,0.06,0.8,33.7222,0.687519379844961,15.4,0.15,1.72,0.932323984057283,6.04088964927288,7,29.3533836984655,41.25,40.3228751526591,26.4915164552137,0.19,0.32,0.25,72.9761600610461,73.1462199875041,203798.437956023,117.8,40.6777880549683,1.88,3.22,0.2,2.14521937435968,113.5,32.0292391601769,314.902647688778,83.4044601837672,1.5,0.02,0.07,2.39976,0.08,31.17,0.77,0.2,0.15,1.24068796068796,12.75,15.03,2.00096447670246,115.452796535513,2034.72477994762,10.1572784841608,6.54330221761015,67.4545191622142,1,18.8689296471318,1.92593997938758,4.41436768404879,0.88,239.770125806586
2011-01-21,103.488219660491,0.875274815510847,86.8417632478591,2.89528366402116,18.9762017309956,5.64415785451482,4.25755304683091,0.31096,3.49930260710502,0.094,5.44964504339248,0.300109649122807,0.721989892063492,0.261118437118437,1.264,9.84895357526444,8.11,14.9135914937582,6.7999,15.9840277501241,3715,714.319529071801,216.734284702182,18.79,0.53,244.458051774079,1.3,2.94,894.337291998637,893.553364244403,39.56,32.4072216890253,0.9,0.35,2.025,1.7,7.22,11.4259544098157,0.655,47.3011649624577,0.35,2,0.23,0.13,0.06,0.8,33.7222,0.687519379844961,15.25,0.18,1.72,0.935606814987062,6.17729683490163,7,29.23998106344,41.25,39.1707930054402,26.0869187493522,0.19,0.32,0.25,70.3810544304264,70.6871477996601,203798.437956023,116.05,40.4907637420719,1.95,3.236,0.2,2.07906723506225,113.5,31.999661653148,316.892553835311,89.8546707503829,1.5,0.01,0.07,2.39976,0.08,31.35,0.77,0.19,0.15,1.24068796068796,12.71,15.15,2.02905104443328,114.564698100624,2021.7900991949,10.132704423312,6.55072092760744,67.2731898096276,1,19.4876976966997,1.91111767601195,4.38027990270478,0.88,244.952792802014
2011-01-24,102.738908335516,0.899814363674084,86.7548780420083,2.89528366402116,18.8111912811609,5.66969714848909,4.19968521284969,0.30602,3.54197702914289,0.092,5.48492294225522,0.304523026315789,0.715304800470312,0.265866045066045,1.264,9.82990337492544,8.1,14.9135914937582,6.7699,15.9840277501241,3672,720.24991236862,216.554235452169,18.4,0.54,239.802159242899,1.3,2.82,894.337291998637,888.281385273989,39.53,32.1294455031194,0.9,0.25,1.989,1.7,7.7,11.5315059517077,0.715,46.6512961602257,0.35,2,0.3,0.13,0.06,0.75,33.7222,0.687519379844961,15.15,0.18,1.72,0.922475491267945,6.17729683490163,7,29.3290780425612,41.25,39.9329396566773,26.1254518641962,0.19,0.32,0.25,69.9336224251471,70.150622958676,203798.437956023,117.5,40.8648123678647,1.95,3.246,0.2,2.07906723506225,113.5,32.2855499515141,316.196086684024,107.810662327718,1,0.01,0.07,2.39976,0.08,31.639999,0.76,0.2,0.15,1.26007371007371,12.38,15.24,2.07117375658676,112.788501230847,2048.65443614286,10.1408957769283,6.67683899756137,67.4545191622142,1,19.3190222255604,1.88889767131455,4.34619212136078,0.88,245.336636736572
2011-01-25,102.905421963288,0.850726831614314,87.6671727034415,2.84536498015873,18.8936965060782,5.70374954045477,4.09221236333819,0.30109,3.56758168236561,0.088,5.48492294225522,0.308936403508772,0.701934617283951,0.265866045066045,1.316,9.90610417628145,8.09,14.9546757678457,6.7399,15.8519192494555,3690.25,725.353930779817,216.464210827163,18.2,0.5,239.714902787815,1.4,2.98,876.591757310032,874.913152884724,39.42,31.5738931313075,0.91,0.3,1.987,1.67,7.1,11.4919241234982,0.76,45.4443969560806,0.35,2,0.24,0.13,0.05,0.75,32.7587085714286,0.677697674418605,15.1,0.18,1.72,0.929041153127504,6.01165953806672,7,31.1353200409996,42.5,39.879766634498,26.5107830126356,0.18,0.34,0.25,69.8888792246192,70.1059125552607,203798.437956023,121.1,40.6777880549683,1.97,3.29,0.21,2.05071631822049,113.5,31.8912206522254,315.897600762044,106.665065084227,1,0.01,0.07,2.39976,0.08,31.559999,0.73,0.195,0.15,1.25522727272727,12.4,15.18,2.03606911664461,111.01230436107,2036.31671677624,10.1245130696958,6.66942028756409,67.7446461263528,0.89,19.4876976966997,1.88149100308208,4.32062628535277,0.88,242.841651161947
2011-01-26,104.15427417158,0.809830396586686,88.1015987326955,2.84536498015873,18.8936965060782,5.80590671635183,4.11701018696589,0.29122,3.55051191355046,0.089,5.44083219156144,0.322176535087719,0.68856443409759,0.270613653013653,1.33,9.90610417628145,8.1,15.2011814123706,6.76,15.9840277501241,3661,719.763815377077,216.194136952145,18.78,0.5,238.03189363738,1.3,2.88,876.591757310032,868.935105302201,39.65,31.8516693172134,0.92,0.3,2.01,1.67,7.05,11.590878694022,0.739,45.6764929568777,0.34,2,0.27,0.13,0.05,0.75,33.2404542857143,0.677697674418605,15.05,0.3,1.72,0.929041153127504,5.96294268605646,7,31.9533874440046,42.5,39.879766634498,26.3951836681038,0.18,0.32,0.25,69.3519608182841,68.8987316630463,203798.437956023,118.5,39.0880813953488,1.895,17.39,0.21,2.10741815190401,113.5,32.1573925842088,316.385127767945,104.598009188361,1.5,0.01,0.08,2.39976,0.08,32.09,0.75,0.2,0.15,1.22130221130221,12.57,15.39,2.03606911664461,110.124205926181,2061.58911689558,10.1081303624632,6.66942028756409,67.2804429837311,0.9,19.2272557775313,1.89630433954702,4.35471406669678,0.88,261.270803294117
2011-01-27,102.489137893857,0.842552606048767,87.3196318800384,2.89528366402116,18.6874334437848,5.83144601032609,4.10048455006402,0.30109,3.58465145118076,0.089,5.46728840808028,0.317763157894737,0.68856443409759,0.270613653013653,1.33,10.0394555786545,8.06,15.1190128641956,6.7999,15.8519192494555,3700,720.395741466083,216.149124639642,18.7,0.5,238.906294245889,1.2,2.84,852.538791193648,852.460171019657,39.89,32.1294455031194,0.92,0.3,1.967,1.67,7,11.6040726367585,0.73,44.3303361522543,0.34,2,0.27,0.13,0.05,0.75,33.2404542857143,0.687519379844961,14.9,0.25,1.72,0.925758322197724,5.73884516680924,7,31.5808073665232,42.5,40.2342534490268,26.5878492423235,0.17,0.35,0.2,69.396704018812,69.7035189245226,203798.437956023,116.1,36.3762288583509,1.91,3.24,0.21,2.11686845751793,113.5,32.3841298117905,317.240787410954,109.08078101072,1,0.01,0.08,2.39976,0.08,31.950001,0.69,0.2,0.15,1.23971867321867,13.21,15.41,1.93075519681817,111.900402795959,2059.59916601055,10.0835563016145,6.66200157756679,67.4545191622142,0.9,18.865433782445,1.90371100777949,4.4995871374088,0.88,266.645392256825
2011-01-28,103.321706032719,0.858909492913158,87.4065170858892,2.89528366402116,18.8524438936196,5.83995910831752,4.05914235298467,0.29615,3.46516306947473,0.087,5.33501615599894,0.317763157894737,0.675194250911229,0.265866045066045,1.304,10.1918571813665,8.04,14.9546757678457,6.82,15.7639056266515,3599,731.089875280019,216.239149264648,18.8,0.55,237.026652061904,1.3,2.93,852.538791193648,835.702809292269,39.94,32.222037565088,1.03,0.3,1.935,1.67,7.25,11.3138058965553,0.713,42.0557953444423,0.34,2,0.35,0.13,0.05,0.8,33.2404542857143,0.677697674418605,14.45,0.33,1.7,0.932323984057283,5.44654405474765,7,31.2811142877708,42.5,41.6522007071423,27.5897102282661,0.19,0.31,0.2,67.8754352008626,67.9151027879088,203798.437956023,113.5,37.1243261099366,1.885,3.26,0.25,2.10741815190401,113.5,31.8813644406707,317.061695857766,102.08267611026,1,0.01,0.08,2.39976,0.08,30.860001,0.72,0.205,0.15,1.23196437346437,12.9,15.12,1.93075519681817,111.900402795959,1955.12674454625,10.099939008847,6.62490802758034,67.4472659881107,0.65,18.3445499441083,1.88889767131455,4.4995871374088,0.88,260.118497611544
