"Index","Close.0019.HK","Close.0025.HK","Close.0043.HK","Close.0053.HK","Close.0055.HK","Close.0087.HK","Close.0114.HK","Close.0142.HK","Close.0174.HK","Close.0242.HK","Close.0260.HK","Close.0270.HK","Close.0383.HK","Close.0459.HK","Close.0656.HK","Close.0701.HK","Close.0715.HK","Close.1026.HK","Close.1191.HK","Close.1193.HK","Close.1196.HK","Close.1435.TW","Close.1504.TW","Close.2371.TW","Close.3027.TW","Close.3MINDIA.NS","Close.8092.HK","Close.ABIRLANUV.NS","Close.AFAN","Close.ALCHEM.NS","Close.ALTRI.PA","Close.AMARDEE.BO","Close.ARTO.PA","Close.AURANPAP.BO","Close.AXON.AT","Close.BACPHAR.BO","Close.BALMLAWRI.NS","Close.BCG.V","Close.BEEYU.BO","Close.BEML.BO","Close.BEML.NS","Close.BI.PA","Close.BMMCF","Close.BURE.ST","Close.CADO.BA","Close.CDE.V","Close.CEW3.DE","Close.CEXE","Close.CFC.DE","Close.CHA.L","Close.CHHATTIND.BO","Close.CIEM.PA","Close.CNWHF","Close.CODI","Close.COME.BA","Close.DCMSRMCON.NS","Close.DHANROTO.BO","Close.DLYT","Close.ECSTSTL.BO","Close.ESGI","Close.ESWB","Close.FAM1.DE","Close.FCIC","Close.FNSI","Close.FOAF.PA","Close.FORE.PA","Close.GBA.AX","Close.GOI-H.V","Close.GPG.L","Close.GPG.NZ","Close.GREENFIRE.NS","Close.GSPH","Close.HCTI","Close.HNG.AX","Close.HPCQ","Close.HRG","Close.HWC.L","Close.IEP","Close.IHC.L","Close.J36.SI","Close.J37.SI","Close.JML.V","Close.KKO.AX","Close.KOATOOLIN.BO","Close.KR.V","Close.KSW.DE","Close.LAX.PA","Close.LPTC","Close.MAGAA","Close.MANAKSIA.BO","Close.MANAKSIA.NS","Close.MAVIIND.BO","Close.MBC.L","Close.MCDHOLDIN.NS","Close.MCTC","Close.MEVA.AT","Close.MIDW-B.ST","Close.MIR.AX","Close.MLHOP.PA","Close.MLNEI.PA","Close.MLT.AX","Close.MMAM","Close.MONC.PA","Close.MONOT.BO","Close.MOP.BR","Close.MOPF.BR","Close.MTV.V","Close.N21.SI","Close.NBNK.L","Close.NETWORK.BO","Close.NOHO","Close.NRL.V","Close.OCX.TO","Close.ODET.PA","Close.ODYCORP.BO","Close.OPA.V","Close.OPBL","Close.OTCO.BO","Close.PACQF","Close.PET.V","Close.PGEC","Close.PGRD","Close.PHOT","Close.PICO","Close.PRD.V","Close.PRLX","Close.PWRV","Close.PZS.DE","Close.RAJDHNIL.BO","Close.RES.TO","Close.REX","Close.RHL.AX","Close.RII-A.V","Close.SCHO.CO","Close.SCO.DE","Close.SEAGOLD.BO","Close.SEB","Close.SGMZ","Close.SOFTBPO.BO","Close.SOL.AX","Close.SVS.V","Close.SVW.AX","Close.SVWPA.AX","Close.TBLZ","Close.TEXF.BR","Close.TRS.NZ","Close.U04.SI","Close.U96.SI","Close.UNIVPRIM.BO","Close.USGT","Close.VAPIPPR.BO","Close.VARDHCH.BO","Close.VCMG","Close.VNTH","Close.VSVS.L","Close.YOW.AX","Close.ZMDC"
2012-07-17,80.7150172089487,7.19631843975373,0.838957035943428,55.68463250413,0.15,15.7330484141072,0.647067033009709,7.89304593558907,0.91,2.62837789918441,0.225,5.13426657772007,0.0341375965665236,0.042,3.75582532235824,0.345,0.43989164021164,0.35,0.43,13.9935681553486,0.274563769741043,3.35,16.781491462483,6.07,8.73007603848903,3883.75,0.045,753.907407908944,1.02,53.295061264634,14.3,7.29,2449.53975533567,1.8,0.095,6.2,278.437809203361,0.5,2.48,352.538416227635,352.040066266851,11.87,0.0025,22.4942748348549,4.5941853540063,0.33,1.385,0.08,0.17,0.29,3.9,8.11,0.02,10.7803341682964,0.66,48.5004431038901,6.32,0.1,15.75,0.25,0.3,0.344,0.27,0.11,2.84,335.960012289373,0.05,0.55,23,0.47,7.05,0.15,0.5,0.588723594096984,0.05,8.0285372112917,15,35.1707391818585,43.75,49.0244683479628,31.1678513513315,0.06,0.22,0.24,0.2,1.1,0.01,0.01,0.05,44.3446615984337,44.4656927791497,8.81,145018.524719941,64.7,0.05,0.999,16.8,1.915,13.21,0.710385315533981,3.07,100,2632.30707751208,16.37,290,7900,0.19,1.07229999014779,39.5,7,0.0975,0.1,38.8790572173065,371.434467007232,43.6,0.1,0.02,14.85,9.68,0.06,0.4,2.39976,0.04,23.110001,0.32,0.057,0.11,0.974133906633907,77,4.84,18.82,2.42983571837823,0.015,110.840743153554,1.35,6.5,2193.92085075037,6,122,11.695679645958,0.1,5.39120850034766,64.4888886825923,0.25,18.4826187480398,0.001,1.74989552097963,4.83160262868696,1.63,0.666,19,4,0.0035,0.019,259.481603036242,0.15,0.51
2012-07-18,80.8474816792041,7.20411510111857,0.838957035943428,56.3225906506585,0.16,15.7155087837681,0.647067033009709,7.75018471469666,0.91,2.60912238343947,0.229,5.14333772008354,0.0341375965665236,0.043,3.76526579713345,0.3496,0.43989164021164,0.36,0.444,13.9355035571936,0.274563769741043,3.32,16.8709927502829,6.05,8.67672656159802,3900,0.045,765.203549261151,1.02,54.0661387467606,14.3,7.29,2449.53975533567,1.8,0.095,6.2,277.381153616804,0.4,2.48,349.167147219994,349.294645035874,11.87,0.0025,22.1178016158615,4.38669568925543,0.32,1.37,0.16,0.17,0.28,3.95,8.11,0.02,10.9218865865394,0.671,47.5173260139464,6.32,0.1,15,0.25,0.3,0.346,0.27,0.11,2.84,335.960012289373,0.05,0.55,23,0.475,7.05,0.07,0.5,0.596788300865436,0.05,8.10648417450813,15,34.7350793033812,43.75,49.0337199932446,30.9434115952011,0.06,0.22,0.24,0.2,1.07,0.01,0.01,0.05,43.3654419416859,43.2072297759662,9.25,143540.121169683,64.25,0.05,0.95,17.4,1.85,13.21,0.710385315533981,3.062,100,2632.30707751208,16.37,290,7900,0.17,1.05774388168425,39.5,7,0.0975,0.1,37.8786044776539,363.192784587741,42.25,0.1,0.02,14.85,9.68,0.06,0.4,2.39976,0.04,23.799999,0.33,0.057,0.11,0.974133906633907,73.2,4.86,18.809999,2.42983571837823,0.015,112.703612786387,1.35,6.5,2191.93089986533,6,122,11.5913315747673,0.1,5.58607145819155,64.5782309716991,0.2,18.4826187480398,0.001,1.73433315321625,4.88568773273942,1.63,0.666,19.95,4,0.0035,0.019,262.725188451487,0.15,0.51
2012-07-19,81.8188877944103,7.22750508521311,0.847433997660773,57.7807806998664,0.16,15.8909050871584,0.647067033009709,7.46446227291182,0.9,2.61875014131194,0.228,5.11612429299315,0.034758669527897,0.044,3.77469682198397,0.345,0.446986666666667,0.35,0.47,14.0322778874519,0.274563769741043,3.33,16.8262421063829,6.1,8.7122958428913,3929.3,0.045,767.942007770776,1.02,54.2022112436065,14,7.29,2449.53975533567,1.89,0.095,6.2,276.114049650451,0.5,2.48,350.756459752167,350.691438293739,11.87,0.0025,21.7413283968681,4.44598550774836,0.3,1.39,0.16,0.165,0.27,3.76,9.71,0.02,10.7952344228483,0.655,45.7851673316646,6.32,0.1,15.75,0.25,0.26,0.347,0.27,0.11,2.84,302.461673854706,0.05,0.55,23.5,0.49,7.05,0.08,0.5,0.596788300865436,0.05,8.44750213857998,17,34.2240271293924,43.75,48.2473301442963,30.4652573321406,0.06,0.22,0.23,0.2,1.03,0.01,0.01,0.05,43.7851075088635,43.4402784802594,9.71,143540.121169683,65.3,0.05,0.96,17,1.855,13.21,0.710385315533981,3.082,100,2632.30707751208,15.56,290,7900,0.17,1.06259591783876,39.5,7,0.111,0.1,37.8191695428474,367.173936264953,40.15,0.1,0.02,14.85,9.68,0.06,0.4,2.39976,0.04,23.41,0.41,0.057,0.11,0.978980343980344,69.55,4.75,18.4,2.47686160860251,0.015,116.895069460261,1.35,6.5,2162.08163658982,6,122,11.6435056103626,0.1,5.72409938666431,64.9762102595388,0.24,17.9901351763836,0.001,1.73433315321625,4.95780120480938,1.63,0.666,20,4,0.0098,0.019,269.211487584743,0.15,0.51
2012-07-20,81.0241009728779,7.21970842384827,0.822011851644529,58.8288547977347,0.16,15.7505880444462,0.647067033009709,7.54482170966381,0.9,2.62837789918441,0.228,5.12519543535661,0.034758669527897,0.045,3.78413729675918,0.345,0.446986666666667,0.355,0.456,14.2645362800718,0.274563769741043,3.3,16.8262421063829,6.07,8.7389572461901,3900,0.045,791.805717640373,1.02,54.2475687425551,14,7.29,2464.23111732289,1.98,0.1,6.2,276.301396601676,0.5,2.48,350.082205950639,350.113454876692,11.87,0.0025,21.3648551778747,4.43610551799783,0.32,1.375,0.16,0.164,0.27,3.6,9,0.02,10.7875944834124,0.65,45.4106465354955,6.32,0.1,15.5,0.25,0.22,0.342,0.27,0.11,2.84,302.461673854706,0.05,0.55,24,0.495,7.05,0.08,0.5,0.596788300865436,0.05,8.52544910179641,17,33.9475482191131,43.75,47.4794435859116,30.1237185728117,0.06,0.205,0.25,0.2,1.03,0.01,0.01,0.05,43.8317370163277,43.4402784802594,9.73,143540.121169683,62.5,0.05,0.95,17,1.86,13.21,0.70182645631068,3.13,100,2720.5377842557,16,290,7900,0.17,1.05289184552973,39.5,7,0.096,0.1,37.2446490092385,362.204980036252,39.15,0.1,0.02,14.85,9.68,0.07,0.4,2.39976,0.04,23.219999,0.4,0.057,0.11,0.978980343980344,71.75,4.85,18.379999,2.44551367194961,0.015,114.56648241922,1.35,6.5,2160.10164540896,6,122,11.6522012829619,0.1,5.89460447477772,65.9102432820197,0.4,17.9708220951421,0.001,1.74211904440821,4.93977283679189,1.63,0.666,21,4,0.0098,0.012,266.184954781267,0.15,0.51
2012-07-23,80.361778621601,7.19631843975373,0.813534889927184,58.7832863586969,0.15,15.6979691534291,0.647067033009709,7.45553344660604,0.9,2.58023910982206,0.229,5.05262629644891,0.0350656366237482,0.043,3.57653190102672,0.3496,0.43989164021164,0.35,0.456,14.1096973516585,0.270271498327801,3.27,16.3787356673834,6.03,8.66784535389695,3840.8,0.045,772.92991434188,1.02,53.657921256223,14.25,7.29,2464.23111732289,2,0.096,6.2,272.874121247342,0.5,2.48,341.798516389006,341.684530044745,11.87,0.0025,21.0825002636297,4.43610551799783,0.32,1.35,0.11,0.14,0.28,3.43,9.01,0.02,10.6882752707465,0.645,45.4106465354955,6.62,0.1,14.75,0.25,0.29,0.342,0.27,0.11,2.84,302.461673854706,0.05,0.55,24,0.485,7.05,0.08,0.2,0.596788300865436,0.05,8.33058169375535,17,32.2970945928601,43.75,47.8217544613361,30.0651690712124,0.06,0.205,0.22,0.2,1.03,0.01,0.01,0.05,42.339592777474,42.181815477076,9.73,140645.820101624,59.5,0.05,0.98,16.4,1.87,13.21,0.70182645631068,3.09,100,2720.5377842557,16,290,7900,0.17,1.01407555629361,39.5,7,0.1035,0.1,37.3833298634207,366.186131713464,37.4,0.1,0.02,14.85,9.68,0.07,0.4,2.39976,0.04,23.58,0.39,0.057,0.11,0.978980343980344,75.3,4.7,18.1,2.58659931311231,0.015,114.100765011012,1.35,6.5,2144.21191644625,5.25,122,11.4782878309774,0.1,5.69974151693382,66.5518833583326,0.35,18.2894879356256,0.001,1.711003723502,4.73244660459077,1.63,0.666,21,4,0.0098,0.012,256.670379450064,0.15,0.51
2012-07-24,79.1695983893025,7.19631843975373,0.805057928209839,58.6921494806214,0.15,15.592731371395,0.647067033009709,7.54482170966381,0.9,2.58023910982206,0.222,5.00727058463159,0.0350656366237482,0.043,3.67089884908009,0.3496,0.43989164021164,0.355,0.456,13.916148691142,0.270271498327801,3.22,16.3339850234834,5.79,9.0234492658517,3825,0.045,778.455732405947,1.02,53.2497037656854,14.25,7.29,2464.23111732289,2.1,0.096,6.2,274.564375771198,0.5,2.48,338.234603438071,337.975803118688,11.87,0.0025,20.7060270446363,4.43610551799783,0.35,1.3,0.11,0.14,0.28,3.43,9.01,0.02,10.6195158158239,0.645,46.1128730283125,6.62,0.1,14.1,0.25,0.29,0.34,0.27,0.11,2.84,302.461673854706,0.05,0.55,24,0.5,7.05,0.08,0.2,0.596788300865436,0.05,8.28186484174508,17,31.903324442856,43.75,47.8310061066178,30.435982581341,0.06,0.21,0.24,0.2,1.1,0.01,0.01,0.05,43.132294404365,42.974181071673,10.21,136788.563779936,57.5,0.05,0.98,16.7,1.84,13.21,0.70182645631068,3.09,100,2720.5377842557,15.205,290,7900,0.17,1.01407555629361,39.5,7,0.105,0.115,37.5418177399753,364.190566962982,37.95,0.1,0.02,14.85,9.64,0.07,0.4,2.39976,0.03,24.290001,0.41,0.057,0.11,0.978980343980344,78,4.59,17.75,2.66498111047935,0.015,115.497917235636,1.35,6.5,2142.56010199551,4.2,122,11.4956791761758,0.1,5.52923642882042,65.8696331506075,0.3,18.2798313950049,0.001,1.72655667664483,4.80456007666073,1.63,0.666,21,4,0.0098,0.024,257.751284022734,0.15,0.51
2012-07-25,78.5955856848625,7.22750508521311,0.796589705628285,59.2389707490744,0.15,15.3296369163095,0.647067033009709,7.72339823577933,0.9,2.56098359407712,0.228,4.9800571575412,0.0350656366237482,0.044,3.58596292587724,0.3496,0.43989164021164,0.34,0.43,13.7806646287804,0.274563769741043,3.26,16.3339850234834,5.75,8.97899877685735,3857.55,0.048,764.225528364856,1.02,52.7961287761991,14.25,7.29,2464.23111732289,2.1,0.096,6.2,267.779598889479,0.5,2.48,325.182976279917,325.308333228391,8.35,0.0025,20.7060270446363,4.44598550774836,0.35,1.3,0.13,0.16,0.28,3.43,9.5,0.02,10.611875876388,0.635,44.8956804407631,6.95,0.1,14.8,0.25,0.29,0.341,0.27,0.11,2.84,302.461673854706,0.05,0.55,24,0.5,7.05,0.09,0.2,0.568561827175855,0.05,8.57416595380667,17,32.1546628136948,43.75,47.3684238425306,30.4847738326737,0.06,0.21,0.21,0.2,1.1,0.01,0.01,0.05,42.1064452401531,42.3216446996519,9.7,136788.563779936,58.65,0.05,0.98,17,1.84,13.21,0.70182645631068,3.08,100,2720.5377842557,14.445,290,7900,0.17,0.999519447830069,39.5,7,0.0885,0.115,37.4328563342948,360.339126994552,36.5,0.09,0.02,14.85,9.64,0.07,0.4,2.39976,0.03,24.1,0.37,0.057,0.1,0.978980343980344,76.65,4.39,17.610001,2.64930315690797,0.015,117.360786868469,1.35,6.5,2173.02636645751,4.2,122,11.3913311049851,0.1,5.35061205079685,65.3823115736609,0.26,18.2798313950049,0.001,1.73433315321625,4.82258844467821,1.63,0.666,22.05,4,0.0098,0.03,237.20886695859,0.15,0.51
2012-07-26,78.8605146253733,7.21191176248342,0.805057928209839,58.7832863586969,0.21,15.3471765466486,0.639629480906149,7.7323270620851,0.9,2.57061135194959,0.227,4.89841687627004,0.0366147496423462,0.048,3.57653190102672,0.3496,0.43989164021164,0.35,0.416,13.9355035571936,0.270271498327801,3.28,16.3339850234834,5.76,8.87231760327093,3800.6,0.048,753.222793281538,1.02,52.7961287761991,14.31,7.29,2464.23111732289,2.15,0.096,6.2,265.994872669917,0.5,2.48,307.700538426005,308.35415299499,7.9,0.0025,20.8001453493846,4.44598550774836,0.34,1.27,0.14,0.164,0.28,3.43,9.5,0.02,10.5813161186446,0.645,44.4275294455518,6.95,0.1,14.8,0.25,0.29,0.35,0.27,0.11,2.84,302.461673854706,0.05,0.55,24,0.5,7.05,0.09,0.31,0.568561827175855,0.05,8.93467065868263,17,32.3473622670279,42.5,49.0244683479628,30.6604223374714,0.1,0.21,0.24,0.2,1,0.01,0.01,0.05,41.7800386879039,41.4826693641962,9.7,136788.563779936,55.75,0.045,0.978,17,1.82,13.21,0.70182645631068,3.12,100,2720.5377842557,14.445,290,7900,0.17,1.00437148398458,39.5,7,0.0945,0.105,37.5616247623477,359.241566381786,35.7,0.09,0.02,14.85,9.64,0.08,0.4,2.39976,0.03,23.93,0.41,0.057,0.11,0.978980343980344,75.5,4.29,16.26,2.64930315690797,0.015,118.292221684886,1.35,6.5,2189.29431245026,4.2,122,11.4782878309774,0.1,5.48863997926961,65.1386507851877,0.26,18.2798313950049,0.001,1.72655667664483,4.72343242058203,1.63,0.666,21,4,0.0098,0.02,230.505515213564,0.15,0.51
2012-07-27,80.0085400342533,7.17292845565919,0.813534889927184,59.3301076271499,0.18,15.5751917410559,0.639629480906149,7.74125588839088,0.9,2.56098359407712,0.225,4.96191487281428,0.0366147496423462,0.047,3.6803298739306,0.3496,0.446986666666667,0.365,0.47,14.5161495387434,0.270271498327801,3.28,17.0052446819827,5.86,9.0234492658517,3775.2,0.048,753.027189102279,1.02,46.2192914286486,14.36,7.29,2464.23111732289,2.05,0.096,6.2,262.1682524985,0.5,2.48,300.283746609194,299.973393447797,8.1,0.0025,21.0825002636297,4.41634553849677,0.34,1.28,0.14,0.164,0.28,3.26,9.5,0.02,10.5813161186446,0.635,46.6465452627048,6.81,0.09,14.2,0.25,0.29,0.348,0.27,0.11,2.84,302.461673854706,0.05,0.55,24,0.505,7.05,0.09,0.31,0.568561827175855,0.05,9.28543199315654,17,32.7578790926811,42.5,47.8310061066178,30.4067078305413,0.1,0.2,0.23,0.2,1,0.01,0.01,0.05,41.1272255834054,41.2962304007617,9.7,138690.921289458,53.9,0.045,0.978,16.9,1.87,13.21,0.684708737864078,3.14,100,2720.5377842557,14.445,290,7900,0.17,1.01407555629361,39.5,7,0.0915,0.105,37.9083189734094,362.1950022125,34.3,0.09,0.02,14.85,9.8995,0.06,0.4,2.39976,0.03,24.389999,0.39,0.055,0.11,0.969287469287469,76,4.51,17.1,2.70417200916287,0.015,118.292221684886,1.35,6.5,2225.76006491092,4.2,122,11.4956791761758,0.1,5.72409938666431,65.2929692845541,0.3,18.2894879356256,0.001,1.73433315321625,4.77751752463449,1.63,0.666,20.05,4,0.0098,0.0121,237.641228787658,0.15,0.51
2012-07-30,82.0396619115026,7.20411510111857,0.805057928209839,59.2389707490744,0.18,15.9084447174974,0.639629480906149,7.84840180406019,0.9,2.58986686769453,0.224,5.08891086590276,0.0366147496423462,0.046,3.61427490027819,0.3496,0.446986666666667,0.35,0.43,14.2645362800718,0.261686955501318,3.3,17.0947459697826,5.89,8.89009779886867,3744.15,0.048,757.428283135606,1.02,48.577881373977,14.36,7.29,2254.6343529719,2,0.096,6.2,264.445997010757,0.4,2.48,305.436972092303,304.500930214671,8.2,0.0025,21.176618568378,4.41634553849677,0.35,1.275,0.14,0.185,0.28,3.1,9.5,0.02,10.7264749679257,0.632,48.0629383374833,6.81,0.1,14.85,0.25,0.29,0.349,0.27,0.11,2.84,331.076872575865,0.05,0.55,24,0.505,7.05,0.09,0.31,0.564529473791629,0.05,9.32440547476476,17,31.8949464971613,42.5,48.4323630499312,31.1190600999988,0.1,0.2,0.23,0.2,1,0.01,0.01,0.05,40.1946354341218,40.1775966201541,9.7,140483.666771051,54.45,0.045,0.978,17.4,1.8,13.21,0.684708737864078,3.17,100,2681.0435750824,13.76,290,7900,0.17,1.03348370091167,39.5,7,0.0885,0.105,38.1460488071429,362.185024388748,34.55,0.09,0.02,14.85,9.95,0.06,0.4,2.39976,0.03,24.07,0.36,0.055,0.11,0.969287469287469,76,4.33,17.620001,2.73552791630563,0.015,119.68937390951,1.35,6.5,2186.95602265275,4.2,122,11.426113795382,0.1,5.96767808396917,65.788412887783,0.35,18.2894879356256,0.001,1.76544847412246,4.80456007666073,1.63,0.666,20.05,4,0.0098,0.0121,242.831314130945,0.15,0.51
2012-07-31,82.172126381758,7.23530174657796,0.813534889927184,59.2845391881122,0.16,15.9084447174974,0.639629480906149,7.76804236730821,0.86,2.599494625567,0.222,5.0798397235393,0.0350656366237482,0.046,3.51990795222482,0.345,0.454081693121693,0.355,0.416,14.5161495387434,0.261686955501318,3.31,17.0947459697826,5.93,8.97899877685735,3696.35,0.048,768.137611950035,1.02,47.6253738960559,14.36,7.29,2336.90598010032,2.04,0.096,6.2,267.638266978906,0.4,2.48,307.267089553594,306.812863882862,8.05,0.0025,20.9883819588813,4.41634553849677,0.35,1.35,0.14,0.21,0.28,3.1,9.5,0.02,10.5583963003371,0.632,48.9127741823504,6.81,0.1,14.15,0.25,0.28,0.35,0.27,0.11,2.84,331.076872575865,0.05,0.55,24.5,0.505,7.05,0.09,0.31,0.580658887328533,0.05,9.02236099230111,17,32.2216863792519,42.5,48.4323630499312,30.6506640872049,0.1,0.2,0.22,0.2,0.966,0.01,0.01,0.05,38.7024911952681,38.6860849126774,9.7,140483.666771051,55.7,0.045,0.978,17,1.84,13.21,0.727503033980582,3.23,100,2681.0435750824,14.445,290,7900,0.17,1.0431877732207,39.5,7,0.0885,0.105,37.8092620694643,357.206090336295,36.05,0.1,0.02,14.85,9.95,0.08,0.4,2.39976,0.02,24.110001,0.37,0.055,0.11,0.940208845208845,75.5,4.37,17.65,2.77471881498915,0.015,118.757939093094,1.35,6.5,2188.94597353778,3.73,122,11.4348094679812,0.1,5.89460447477772,66.3975648589662,0.33,18.241205232522,0.001,1.77322495069388,4.76850334062575,1.63,0.666,20.05,4,0.0098,0.012,238.290643228495,0.15,0.51
2012-08-01,82.6136746159426,7.2586917306725,0.822011851644529,59.3301076271499,0.16,15.9961428691926,0.639629480906149,7.77697119361398,0.86,2.63800565705688,0.221,5.16148000481046,0.0350656366237482,0.046,3.52934842700004,0.3496,0.46117671957672,0.35,0.444,14.651633601105,0.261686955501318,3.31,17.1394966136826,5.9,8.97899877685735,3740.55,0.048,775.081560313729,1.02,48.8500263676688,14.36,7.29,2336.90598010032,2.09,0.091,5.95,270.47885056493,0.4,2.48,311.505256306058,311.38856593449,7.45,0.0025,20.9883819588813,4.39658555899571,0.4,1.39,0.14,0.202,0.28,3.1,9.5,0.02,10.6347956946955,0.63,50.801298282055,6.49,0.1,14.15,0.25,0.24,0.35,0.27,0.11,2.84,331.076872575865,0.05,0.55,24.5,0.495,7.05,0.09,0.55,0.61291771440234,0.05,8.73005988023952,17,31.970348008413,42.5,47.8680126877448,30.7287300893372,0.08,0.2,0.24,0.2,0.99,0.01,0.01,0.05,39.5418223296233,39.7581089524263,9.7,140031.630391407,54.8,0.045,0.98,17,1.865,13.21,0.727503033980582,3.236,100,2729.78982190208,13.8,290,7900,0.17,1.0431877732207,39.5,7,0.0885,0.105,37.4823828051689,356.407864436102,37,0.1,0.02,14.85,9.95,0.07,0.4,2.39976,0.02,23.52,0.37,0.055,0.08,0.969287469287469,75.5,3.88,17.549999,2.75119789938715,0.015,119.68937390951,1.32,6.5,2142.18212773948,3.61,122,11.4348094679812,0.1,5.82153086558626,65.788412887783,0.35,18.009448257625,0.001,1.77322495069388,4.80456007666073,1.63,0.666,21.05,4,0.0098,0.01,241.318047729207,0.15,0.51
2012-08-02,82.9227583798718,7.2586917306725,0.889801327975916,59.2389707490744,0.17,16.0663013905487,0.639629480906149,7.93769006711796,0.86,2.64763341492935,0.221,5.152408862447,0.034758669527897,0.046,3.53877945185056,0.3496,0.46117671957672,0.35,0.444,14.3032460121751,0.261686955501318,3.31,17.1394966136826,5.9,8.97899877685735,3766.15,0.048,778.382924874506,1.02,46.9450114118265,14.36,7.29,2453.45745186559,2.19,0.08,5.95,275.972717739878,0.5,2.48,313.865144611407,313.507838463666,7.37,0.0025,20.8001453493846,4.38669568925543,0.4,1.35,0.14,0.198,0.26,3.25,10.45,0.02,10.6500755735672,0.625,52.1232651518483,6.22,0.09,13.8,0.25,0.25,0.349,0.27,0.11,2.84,331.076872575865,0.05,0.55,24.75,0.5,7.05,0.09,0.55,0.600820654249662,0.05,8.35006843455945,17,32.196552542168,42.5,47.7384896538004,31.0995435994658,0.08,0.2,0.22,0.15,1.07,0.01,0.01,0.05,38.8890092251248,40.2242063610128,9.7,141037.162217869,57.5,0.045,0.98,17.1,1.87,13.21,0.70182645631068,3.264,100,2729.78982190208,13.8,290,7900,0.17,1.03833573706619,39.5,7,0.0885,0.105,37.2446490092385,359.600768036873,38.85,0.1,0.02,14.85,9.82,0.07,0.4,2.39976,0.02,23.99,0.37,0.055,0.1,0.945055282555283,71.75,3.96,17.719999,2.77471881498915,0.015,120.155091317719,1.3,6.5,2179.99119455513,3.61,122,11.3913311049851,0.1,5.79717299585577,66.3975648589662,0.35,18.1542963669356,0.001,1.77322495069388,4.759489156617,1.63,0.666,21.5,4,0.0098,0.034,235.695600556852,0.15,0.51
2012-08-03,81.6422685007364,7.25089506930766,0.847433997660773,58.8744232367724,0.16,15.9259843478365,0.639629480906149,7.83054415144864,0.86,2.61875014131194,0.223,5.05262629644891,0.034758669527897,0.046,3.47272447819814,0.345,0.454081693121693,0.355,0.444,14.2258265479685,0.274563769741043,3.26,16.6472395307831,5.65,8.87231760327093,3750,0.048,766.16294858984,1.02,47.2171564055183,14,7.29,2453.45745186559,2.29,0.092,5.95,274.728668247974,0.5,2.48,307.026284624477,307.294516730402,7.15,0.0025,20.7060270446363,4.33731550048229,0.4,1.35,0.13,0.169,0.26,3.4,10.45,0.02,10.8257941805917,0.615,51.8871996393852,6.22,0.09,13.12,0.25,0.3,0.35,0.27,0.11,2.84,331.076872575865,0.05,0.55,24.75,0.49,7.05,0.09,0.55,0.600820654249662,0.05,9.24645851154833,17,32.6824775814294,42.5,49.4037858045144,32.1241598774525,0.09,0.2,0.23,0.15,0.985,0.01,0.01,0.05,39.8215993744084,39.9445479158609,9.7,141037.162217869,60.35,0.045,0.98,16.9,1.895,13.21,0.70182645631068,3.232,100,2729.78982190208,13.8,290.01,7900,0.17,1.0431877732207,39.5,7,0.0885,0.105,37.9578464348327,357.206090336295,40.75,0.1,0.02,14.85,9.82,0.06,0.4,2.39976,0.02,24.24,0.38,0.05,0.1,0.969287469287469,71.75,3.94,17.77,2.68849405559149,0.015,120.155091317719,1.325,6.5,2315.99432908925,3.2,122,11.347852741989,0.1,5.80529228576593,67.2097674872105,0.35,18.1542963669356,0.001,1.80433085697955,4.76850334062575,1.63,0.666,20.45,4,0.0098,0.034,244.777814058987,0.15,0.51
2012-08-06,83.7175452014041,7.32886168295613,0.847433997660773,59.3301076271499,0.16,16.1013806512267,0.639629480906149,7.90197476189485,0.86,2.56098359407712,0.221,5.12519543535661,0.0356867095851216,0.048,3.50103645259909,0.3496,0.454081693121693,0.345,0.444,14.535504404795,0.274563769741043,3.26,17.0052446819827,5.7,8.89009779886867,3751.45,0.048,777.298894720221,1.02,47.8975188897477,14.52,7.29,2453.45745186559,2.4,0.092,5.95,276.982607019813,0.5,2.48,305.677777021421,306.138549896306,7.1,0.0025,21.0825002636297,4.33731550048229,0.4,1.31,0.14,0.17,0.26,3.4,10.45,0.02,10.7875944834124,0.624,52.7370354842523,6,0.09,13.12,0.25,0.3,0.33,0.27,0.11,2.84,331.076872575865,0.05,0.55,25,0.5,7.05,0.09,0.55,0.580658887328533,0.05,9.84080410607357,17,32.9757056807414,42.5,51.9572399022758,33.4707984142352,0.08,0.2,0.25,0.15,0.985,0.01,0.01,0.05,40.521041986371,40.1775966201541,9.7,141378.680685055,63.35,0.045,0.98,16.8,1.86,13.21,0.693267597087379,3.28,100,2729.78982190208,13.8,290.01,7900,0.17,1.07229999014779,39.5,7,0.0885,0.105,37.2743684577401,358.702763899156,42.65,0.1,0.02,14.85,9.82,0.06,0.4,2.39976,0.02,24.34,0.38,0.05,0.1,0.969287469287469,73,3.65,18.190001,2.75904086141777,0.015,122.017960950551,1.187,6.5,2288.77193729362,3.5,122,11.2782873611952,0.1,6.01639382343015,67.2909877500349,0.34,18.1446398263149,0.001,1.83544617788576,4.81357426066947,1.71,0.666,21.45,4,0.0098,0.034,253.426794034818,0.15,0.51
